player,last_date,current_elo,peak_elo,win_rate_sm,wr_Clay_sm,wr_Grass_sm,wr_Hard_sm,avg_rest_days,matches_28d,streak,n_matches
Patrick Kypson,2024-04-01,1486.5850963491725,1505.5279638692218,0.4444444444444444,0.4166666666666667,0.5,0.5,20.875,3,-2,8
James Ward,2021-06-21,1486.5431873004657,1486.5431873004657,0.45454545454545453,0.5,0.45454545454545453,0.5,30.0,1,-1,1
Juan Martin del Potro,2022-02-07,1486.3666216389627,1486.3666216389627,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Raul Brancaccio,2021-05-24,1486.3578260178385,1486.3578260178385,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Danilo Petrovic,2021-04-19,1486.3452844773735,1486.3452844773735,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Pedro Martinez,2025-07-05,1486.2432160024048,1580.341843476194,0.4370860927152318,0.4878048780487805,0.43478260869565216,0.3939393939393939,8.943262411347519,3,-1,141
Jurij Rodionov,2024-09-13,1486.2259804014102,1536.1275949217443,0.45454545454545453,0.5,0.47058823529411764,0.43478260869565216,25.176470588235293,1,1,34
Prajnesh Gunneswaran,2023-02-03,1486.172957127063,1489.5453292901082,0.4375,0.5,0.5,0.4375,42.666666666666664,1,1,6
Alexander Sarkissian,2021-07-19,1486.1083657489357,1486.1083657489357,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Christian Sigsgaard,2022-09-17,1486.0999269117287,1512.0,0.46153846153846156,0.5,0.45454545454545453,0.5,50.0,1,-2,3
Liam Krall,2023-02-06,1486.0196339427348,1486.0196339427348,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Caleb Chakravarthi,2022-02-07,1485.9712009339798,1485.9712009339798,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Darwin Blanch,2024-04-22,1485.9299304903786,1490.4636648808294,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,32.5,1,-2,2
Clement Chidekh,2023-02-06,1485.7412304921668,1485.7412304921668,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Rowland Phillips,2024-02-03,1485.7401263196234,1510.4569707360681,0.4666666666666667,0.46153846153846156,0.5,0.4166666666666667,42.0,1,-2,6
Alex Bolt,2025-07-01,1485.7270776397638,1525.1332853576814,0.42857142857142855,0.5,0.42105263157894735,0.46153846153846156,22.64,1,-2,25
Manas Dhamne,2023-01-02,1485.708081494112,1485.708081494112,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Branko Djuric,2024-11-04,1485.6646481213768,1485.6646481213768,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Erik Arutiunian,2021-09-18,1485.6505232017196,1485.6505232017196,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Joel Schwaerzler,2024-10-21,1485.5857795585896,1488.4031323643844,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Amir Milushev,2023-02-03,1485.5296486917891,1485.5296486917891,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Gustavo Heide,2024-07-22,1485.5141750384203,1511.9656464683178,0.4444444444444444,0.4375,0.5,0.45454545454545453,27.875,4,-2,8
Gonzalo Bueno,2024-09-13,1485.4131517183966,1512.027602002009,0.46153846153846156,0.45454545454545453,0.5,0.45454545454545453,50.0,1,-2,3
Yi Zhou,2024-10-02,1485.258100784107,1494.3913018096641,0.45,0.45454545454545453,0.5,0.45,18.0,5,1,11
Tommy Robredo,2022-04-18,1485.060464593078,1485.060464593078,0.45454545454545453,0.45454545454545453,0.5,0.5,30.0,1,-1,1
Denis Yevseyev,2024-09-18,1484.8616443132032,1503.4762096970503,0.42857142857142855,0.5,0.5,0.4166666666666667,37.5,1,-2,4
Calvin Hemery,2023-11-06,1484.809005463908,1484.809005463908,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Gerardo Lopez Villasenor,2022-09-16,1484.7958271180198,1524.0130170840755,0.4666666666666667,0.45454545454545453,0.5,0.5,32.0,1,-3,5
Guido Andreozzi,2024-07-22,1484.4494185981362,1507.811779592866,0.42857142857142855,0.46153846153846156,0.5,0.45454545454545453,37.5,1,-2,4
Maks Kasnikowski,2024-09-13,1484.433165312016,1511.5892606755758,0.46153846153846156,0.5,0.5,0.46153846153846156,36.0,2,-2,3
Kimmer Coppejans,2023-09-20,1484.2334718429358,1488.0,0.42857142857142855,0.5,0.45454545454545453,0.42857142857142855,39.25,1,1,5
Arjun Kadhe,2022-01-31,1484.2244571100969,1484.2244571100969,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Jason Kubler,2024-01-15,1484.1567052706375,1570.326735875883,0.49206349206349204,0.5,0.5454545454545454,0.46153846153846156,11.49056603773585,3,-2,53
Facundo Mena,2022-09-19,1483.9410426309787,1483.9410426309787,0.45454545454545453,0.5,0.5,0.45454545454545453,30.0,1,-1,1
Marco Trungelliti,2024-09-18,1483.876666703956,1501.8409085971869,0.4166666666666667,0.5,0.45454545454545453,0.4,32.5,1,-2,14
Sergiy Stakhovsky,2021-11-26,1483.6335131712992,1512.0,0.4375,0.5,0.5,0.4375,20.333333333333332,1,-1,6
Vilius Gaubas,2024-09-13,1483.6049425905287,1500.414300586377,0.4375,0.45454545454545453,0.5,0.4,45.0,1,-1,7
Stefanos Sakellaridis,2024-01-01,1483.3867799480067,1509.2698871992905,0.42857142857142855,0.5,0.5,0.42857142857142855,22.5,1,-3,4
Ivo Karlovic,2021-08-30,1483.1912503907772,1512.0,0.4375,0.5,0.5,0.42857142857142855,23.166666666666668,1,-3,6
Titouan Droguet,2024-11-04,1483.1058427391556,1517.6349204341798,0.42857142857142855,0.45454545454545453,0.5,0.46153846153846156,37.5,1,-3,4
Martins Rocens,2024-02-02,1482.6584636454563,1488.3424421948018,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Nishesh Basavareddy,2025-07-01,1482.5479900839102,1501.7252832036204,0.42857142857142855,0.5,0.45454545454545453,0.46153846153846156,22.5,1,-2,4
Andres Martin,2024-07-22,1482.5063414042593,1514.3601011727399,0.42857142857142855,0.5,0.5,0.42857142857142855,37.5,1,-3,4
Jack Sock,2023-04-03,1482.3227340658366,1536.412905908534,0.4444444444444444,0.4166666666666667,0.5555555555555556,0.42857142857142855,14.114285714285714,3,-2,35
Dane Sweeny,2024-01-15,1482.2549348566863,1511.585699413623,0.4375,0.5,0.5,0.4375,27.0,1,-2,6
Yuki Bhambri,2023-02-03,1482.1491088127548,1489.1778979373275,0.4375,0.5,0.5454545454545454,0.4,33.833333333333336,1,-1,6
Dalibor Svrcina,2024-01-29,1481.179232763986,1502.4224023419122,0.4375,0.5,0.5,0.4375,27.333333333333332,1,-2,6
Osgar Ohoisin,2024-02-03,1481.0619289979306,1500.7990299293624,0.4375,0.5,0.5,0.46153846153846156,35.0,1,-1,6
Antoine Hoang,2021-09-20,1480.7621369622382,1512.0,0.42857142857142855,0.5,0.5,0.4166666666666667,27.75,2,-3,4
Lucas Catarina,2023-09-15,1480.6989320938476,1486.3620429341242,0.42857142857142855,0.46153846153846156,0.5,0.45454545454545453,52.5,1,1,4
Joao Menezes,2021-07-24,1480.4854411806011,1489.1850061795985,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Luke Saville,2023-09-20,1480.4558459443647,1490.8970905962656,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Tristan Schoolkate,2024-08-26,1480.3680097367223,1488.0,0.42857142857142855,0.5,0.45454545454545453,0.42857142857142855,39.25,2,1,5
Gregoire Barrere,2024-11-04,1480.2494625334562,1555.1175737561582,0.4177215189873418,0.4375,0.5,0.40425531914893614,14.289855072463768,1,-5,69
Jason Jung,2023-07-31,1480.2425468376389,1511.412961591155,0.4444444444444444,0.5,0.5384615384615384,0.375,28.0,2,1,9
Pierre Hugues Herbert,2024-11-04,1480.227411013964,1531.4622448364994,0.4444444444444444,0.3684210526315789,0.4166666666666667,0.5142857142857142,18.714285714285715,1,1,36
Roman Andres Burruchaga,2024-05-27,1480.1665463694949,1512.497258767098,0.42857142857142855,0.42857142857142855,0.5,0.5,27.75,1,-3,4
Marius Copil,2024-02-03,1480.1108327460338,1520.3749601501331,0.4117647058823529,0.38461538461538464,0.5,0.5,31.428571428571427,1,-5,7
Matteo Martineau,2024-06-10,1480.094635173103,1489.8234140836362,0.4166666666666667,0.5,0.45454545454545453,0.45454545454545453,45.0,1,-2,2
Robin Haase,2024-07-29,1480.086444808202,1512.0,0.45,0.5384615384615384,0.45454545454545453,0.4375,35.8,1,-2,10
Alexander Ritschard,2024-04-01,1479.6537812043227,1515.8448908924697,0.42857142857142855,0.4375,0.45454545454545453,0.5,31.636363636363637,1,-3,11
Alexandar Lazarov,2023-11-06,1479.086967096928,1511.4103096563379,0.4375,0.5454545454545454,0.5,0.4,36.666666666666664,1,-3,6
Eliot Spizzirri,2024-08-26,1479.0331222828843,1498.9678501495443,0.42857142857142855,0.5,0.46153846153846156,0.45454545454545453,33.0,1,-2,4
Duje Ajdukovic,2024-11-04,1478.9104653331067,1512.0,0.4230769230769231,0.42857142857142855,0.5,0.4666666666666667,31.8125,1,-1,16
Christopher Eubanks,2025-07-01,1478.727774351399,1613.3548299968038,0.4329896907216495,0.3157894736842105,0.5588235294117647,0.421875,11.931034482758621,1,-3,87
Mirza Basic,2024-09-14,1478.5313537989675,1500.9001080385538,0.4375,0.46153846153846156,0.5,0.42857142857142855,45.0,1,1,7
Michael Agwi,2024-09-13,1478.4678061033517,1488.0,0.42857142857142855,0.5833333333333334,0.5,0.4166666666666667,37.5,1,1,5
Viktor Troicki,2021-06-14,1478.3158336239878,1488.0,0.42857142857142855,0.45454545454545453,0.5,0.4166666666666667,38.25,1,1,5
Yshai Oliel,2024-09-13,1478.1205189053853,1487.146842398996,0.4444444444444444,0.5,0.5,0.4444444444444444,48.75,1,1,9
Jesper De Jong,2025-07-03,1477.9969592199923,1491.8917817078984,0.36363636363636365,0.42857142857142855,0.46153846153846156,0.4,39.083333333333336,2,-1,12
J J Wolf,2024-07-29,1477.901335794437,1598.6053343837493,0.47058823529411764,0.46153846153846156,0.5,0.4691358024691358,10.51086956521739,2,1,93
Terence Atmane,2024-10-02,1477.8134942198649,1502.8974279282097,0.391304347826087,0.5,0.5,0.35,25.692307692307693,2,1,14
Charles Broom,2024-07-01,1477.6706168464773,1489.0590999523813,0.4166666666666667,0.5,0.4166666666666667,0.5,18.5,2,-2,2
Cedrik Marcel Stebe,2022-02-07,1477.6646630446178,1512.0,0.4375,0.45454545454545453,0.45454545454545453,0.4666666666666667,36.166666666666664,1,1,7
Muzammil Murtaza,2022-09-16,1477.5894913968698,1488.0,0.4166666666666667,0.4166666666666667,0.45454545454545453,0.5,45.0,1,-2,3
Menelaos Efstathiou,2024-02-03,1477.5396198410488,1489.8572694206848,0.42857142857142855,0.45454545454545453,0.5,0.45454545454545453,37.5,1,-1,4
Fajing Sun,2024-09-18,1477.2533387373237,1487.1523822456963,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Eduardo Nava,2023-05-29,1477.0067461756707,1487.308239469037,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Noah Rubin,2021-08-23,1476.7993847170947,1488.0,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Dominic Thiem,2024-10-21,1476.6172098093996,1596.1795318283337,0.45689655172413796,0.47619047619047616,0.35714285714285715,0.4745762711864407,10.49056603773585,1,-7,106
Strong Kirchheimer,2024-08-19,1476.5712932252939,1488.043129028476,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Adam Moundir,2023-09-16,1476.4990544137902,1488.8515388328972,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Anthony Susanto,2024-02-03,1476.414300586377,1488.0,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,3
Michael Bassem Sobhy,2024-02-02,1476.414300586377,1488.0,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Frederico Ferreira Silva,2021-02-08,1476.413805398902,1487.585699413623,0.4166666666666667,0.5,0.5,0.4166666666666667,18.5,2,-2,2
Mikael Torpegaard,2022-03-04,1476.312868929279,1512.0,0.42857142857142855,0.5,0.45454545454545453,0.46153846153846156,24.25,1,-3,4
Bradley Klahn,2023-07-31,1476.2408161158385,1488.2535595715212,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Liam Broady,2024-07-01,1476.2217583713207,1513.3276686052418,0.4230769230769231,0.46153846153846156,0.43333333333333335,0.4482758620689655,18.761904761904763,2,-4,42
John Patrick Smith,2021-02-22,1476.074933624294,1488.0,0.4166666666666667,0.5,0.5,0.4166666666666667,25.5,2,-2,2
Yunseong Chung,2023-07-17,1476.0723448977224,1488.0247247103102,0.4166666666666667,0.5,0.45454545454545453,0.45454545454545453,45.0,1,-2,2
John Millman,2023-01-16,1476.0492954551844,1544.684163532697,0.43820224719101125,0.4482758620689655,0.4444444444444444,0.4444444444444444,8.481012658227849,3,1,80
Murkel Alejandro Dellien Velasco,2024-09-13,1476.0322012345232,1512.0240306770474,0.4375,0.5,0.5,0.4166666666666667,35.0,1,-1,6
Paolo Lorenzi,2021-07-12,1475.9764800606936,1488.0,0.4166666666666667,0.5,0.45454545454545453,0.45454545454545453,45.0,1,-2,2
Thomaz Bellucci,2023-02-20,1475.9731026999248,1488.0,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Ernests Gulbis,2023-02-04,1475.9410723491562,1488.0,0.42857142857142855,0.45454545454545453,0.5,0.4166666666666667,51.0,1,1,4
Mili Poljicak,2024-07-22,1475.8760484706063,1485.8752547877682,0.4166666666666667,0.4166666666666667,0.5,0.5,45.0,1,-2,2
Mathias Bourgue,2023-11-06,1475.8312207917493,1487.5688536890336,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Alec Beckley,2024-09-14,1475.757380853438,1488.0,0.4166666666666667,0.45454545454545453,0.5,0.5,45.0,1,-2,2
Lukas Rosol,2022-10-17,1475.6578352629474,1488.9650544522704,0.4166666666666667,0.5,0.45454545454545453,0.45454545454545453,45.0,1,-2,2
Gilles Arnaud Bailly,2024-10-14,1475.6555949515298,1489.2786679047158,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Davis Rolis,2024-09-14,1475.608309799759,1487.1928263537282,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Gunawan Trismuwantara,2023-09-16,1475.599806599834,1488.0,0.4166666666666667,0.5,0.4166666666666667,0.45454545454545453,45.0,1,-2,3
Lorenzo Giustino,2023-04-17,1475.5144431962383,1488.46312211105,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Bjorn Fratangelo,2023-07-31,1475.417052779465,1512.0,0.42105263157894735,0.4166666666666667,0.5,0.47058823529411764,36.22222222222222,1,-3,9
Karl Friberg,2024-02-02,1475.3169618335455,1488.5614972316557,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Thai Son Kwiatkowski,2023-08-21,1475.2316116904208,1487.1586369320855,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Rigele Te,2024-09-13,1475.1867331738458,1511.1241717058788,0.4375,0.5833333333333334,0.5,0.4166666666666667,37.666666666666664,1,-2,6
Martin Antonio Vergara Del Puerto,2024-02-03,1475.1104169642335,1488.0,0.4166666666666667,0.4166666666666667,0.5,0.5,45.0,1,-2,2
Nick Chappell,2023-02-27,1474.8189585995285,1486.7797340193308,0.4166666666666667,0.5,0.5,0.4166666666666667,45.0,1,-2,2
Adrian Andreev,2021-09-27,1474.697456804401,1512.0309712696073,0.4375,0.5,0.5,0.4375,24.833333333333332,1,-3,6
Andrea Collarini,2024-07-22,1474.6904370676375,1488.0,0.4166666666666667,0.4166666666666667,0.5,0.5,45.0,1,-2,2
Jie Cui,2023-09-20,1474.5767108933817,1485.143901779628,0.4166666666666667,0.5,0.5,0.45454545454545453,45.0,1,-2,2
Nicolas Kicker,2022-02-21,1474.5300638391254,1488.0,0.4166666666666667,0.4166666666666667,0.5,0.5,45.0,1,-2,2
Younes Lalami Laaroussi,2024-09-14,1474.516055299002,1486.4328701277207,0.4166666666666667,0.4166666666666667,0.5,0.5,45.0,1,-2,2
Oleksandr Ovcharenko,2024-09-13,1474.3995632305039,1487.1508925164746,0.4166666666666667,0.5,0.5,0.45454545454545453,45.0,1,-2,2
Alexander Blockx,2024-10-14,1474.3908824379537,1489.4151809428793,0.38461538461538464,0.5,0.5,0.38461538461538464,40.333333333333336,1,-3,3
Gian Marco Moroni,2022-04-18,1474.136426779744,1487.449286951364,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Stefano Napolitano,2024-07-15,1474.0651287310534,1503.4894438283725,0.4117647058823529,0.4666666666666667,0.45454545454545453,0.45454545454545453,31.428571428571427,1,-3,7
Sergey Fomin,2024-09-13,1473.92260109331,1499.7885107436111,0.4117647058823529,0.5,0.5,0.4117647058823529,38.57142857142857,1,-3,7
Gerald Melzer,2022-07-25,1473.8579482096598,1486.474313721323,0.4166666666666667,0.45454545454545453,0.5,0.45454545454545453,45.0,1,-2,2
Daniel Evans,2025-07-03,1473.642561530308,1601.7401068492184,0.4583333333333333,0.39622641509433965,0.4230769230769231,0.49624060150375937,7.818681318681318,2,-1,182
Lloyd Harris,2025-07-03,1473.3961850467128,1613.9029912288233,0.4716981132075472,0.34615384615384615,0.5,0.5138888888888888,9.572916666666666,2,-1,96
Steve Johnson,2024-02-05,1473.264933905739,1558.4194659123652,0.4594594594594595,0.5,0.5238095238095238,0.4339622641509434,13.140625,1,-3,64
Laurent Lokoli,2023-07-03,1473.0802390986762,1485.9263085879754,0.38461538461538464,0.5,0.45454545454545453,0.4166666666666667,41.666666666666664,1,-3,3
Stefan Kozlov,2022-09-19,1472.6563230821878,1520.7689317781903,0.391304347826087,0.5,0.4166666666666667,0.42857142857142855,20.692307692307693,2,-6,13
Juan Manuel Cerundolo,2024-02-26,1471.3904224871333,1559.8243605210282,0.44,0.4411764705882353,0.45454545454545453,0.46153846153846156,16.025,2,1,41
Oleksii Krutykh,2024-09-13,1471.1087390707796,1489.6497745632746,0.4117647058823529,0.45454545454545453,0.5,0.4375,43.0,1,-2,7
Nino Serdarusic,2023-05-22,1471.0953421911279,1487.2807843373776,0.4,0.4166666666666667,0.5,0.46153846153846156,36.8,1,-1,5
George Loffhagen,2025-07-01,1471.0940400146417,1487.1846879484922,0.38461538461538464,0.5,0.38461538461538464,0.5,32.333333333333336,1,-3,3
Dmitry Popko,2024-02-03,1471.0203765975036,1487.0530375940396,0.38461538461538464,0.4166666666666667,0.5,0.4166666666666667,50.0,1,-3,4
Elliot Benchetrit,2024-09-14,1470.932618994274,1494.1191970584323,0.4,0.35714285714285715,0.5,0.5454545454545454,53.6,1,-2,5
Petros Tsitsipas,2024-07-29,1470.8673382423908,1488.4405829680804,0.4,0.46153846153846156,0.5,0.4166666666666667,42.0,1,-1,5
Rudolf Molleker,2024-07-15,1470.3293170837112,1488.6129860919534,0.4,0.42857142857142855,0.45454545454545453,0.5,42.0,1,-2,5
Valentin Vacherot,2024-05-27,1470.063929303737,1500.00580332941,0.4,0.3888888888888889,0.5,0.5,31.9,1,-3,10
Henri Squire,2024-09-14,1469.702285806064,1499.3993014142027,0.375,0.5,0.38461538461538464,0.45454545454545453,28.5,1,-4,6
Elias Ymer,2024-10-14,1469.4681182332279,1540.0329124612563,0.4411764705882353,0.4,0.4166666666666667,0.49019607843137253,19.32758620689655,1,-1,58
Eero Vasa,2024-09-14,1468.743377100467,1511.622002112704,0.4,0.5,0.5,0.4,30.6,3,-4,5
Andrey Kuznetsov,2023-08-21,1468.6468874068412,1487.1260703091602,0.38461538461538464,0.4166666666666667,0.5,0.45454545454545453,50.0,1,-3,3
Jaume Munar,2025-07-05,1468.596069635176,1537.7159995933046,0.4177215189873418,0.4897959183673469,0.43478260869565216,0.3157894736842105,9.02027027027027,3,-1,148
Sho Shimabukuro,2023-10-16,1468.4477705632446,1510.4899145658405,0.4090909090909091,0.5,0.45454545454545453,0.42857142857142855,17.666666666666668,3,-2,12
Daniel Rincon,2024-04-15,1468.332848584914,1489.8726983422057,0.38461538461538464,0.38461538461538464,0.5,0.5,41.666666666666664,1,-3,3
Cem Ilkel,2024-09-13,1468.2410020015436,1500.4870841029676,0.4166666666666667,0.38461538461538464,0.5,0.42857142857142855,33.285714285714285,1,-3,15
Leandro Riedi,2025-07-01,1468.0752527196205,1492.9713979498952,0.36363636363636365,0.42857142857142855,0.45454545454545453,0.4117647058823529,36.833333333333336,1,-2,12
Kaipo Marshall,2024-09-14,1467.7472816764591,1488.0,0.4117647058823529,0.5,0.5,0.4,38.57142857142857,1,-1,7
Philipp Kohlschreiber,2022-04-25,1467.4167071332454,1528.936834677976,0.43333333333333335,0.47058823529411764,0.5,0.42105263157894735,17.45,1,-3,20
Henry Searle,2025-07-01,1467.1959564854976,1489.6980133908478,0.38461538461538464,0.5,0.38461538461538464,0.5,32.333333333333336,1,-3,3
Filip Krajinovic,2023-05-29,1467.0478811570165,1588.4611641899337,0.4519230769230769,0.46938775510204084,0.5555555555555556,0.42105263157894735,8.553191489361701,3,-10,94
